"ID","Type","ALB","FGA","ENTPD4","NCDN","TMBIM6","EEF1A1","PSAP","TXNDC15","CAT","HRG","CCR6","TRIM31"
"GSM2203398",1,13.945231418934,13.4695299288823,7.23544135154902,7.95642397139853,7.52820851329171,7.64203392486009,9.83993129480256,6.88048350106052,10.743775735029,12.6631776932476,4.10642021830163,3.45831870699888
"GSM2203399",1,14.1424009798287,13.7483096848795,8.68802534374796,5.64785777874696,8.56526962824672,6.97243931363372,10.4844570914268,7.26543107244948,11.0782632441756,12.4735151651012,5.37967792714018,3.62623511889677
"GSM2203400",0,12.2512782103989,12.0708884331879,7.00457517812113,6.50051260652714,9.54973805721589,9.29625857059555,12.2969652415348,7.73548811791151,12.0267795442191,12.5978132756353,4.94044410858938,8.41308565058494
"GSM2203401",1,14.1782499909005,13.4135935377114,8.56858845580399,7.79829270478861,8.4686249148387,7.97591309717939,10.4316034160037,7.25764983668953,10.8495425363402,12.7184234296573,3.84994794312385,4.12671860866418
"GSM2203402",1,14.0348539466134,13.1596242777981,7.71087455532325,6.38318003426096,7.72942566712725,7.35865208370416,9.96611944487519,6.58609341480894,10.3471502301122,12.4404547244151,5.15561784585726,5.16532093202885
"GSM2203403",1,13.8084391398444,12.8668604240081,7.95656739228759,5.55471142235218,7.65452090616451,6.75507125630774,10.0779380019422,7.83878293266996,10.9033073270067,11.8836473023336,4.46114931371277,4.22576899967042
"GSM2203404",1,13.8409862683174,12.5939449670853,7.71132915939501,6.47525847064612,7.30807106249721,6.83650967947485,10.6376914582198,7.5876368405556,11.8776839840857,12.7754091892609,3.34026030813544,4.16869771163866
"GSM2203405",0,12.8946736196343,12.5594296560762,6.45351238786335,4.9112103166523,10.2821946505035,8.11365698141398,11.496232058875,7.81195888313864,11.531879053084,13.644437226829,5.43714332205334,5.2095791345488
"GSM2203406",1,14.3438158183504,13.2115007696098,8.98231948874764,6.19471192885919,7.32993360865928,7.40547688169202,10.0332188375022,7.74661553668568,10.3612524702871,12.4069592779305,5.27082632197752,4.29628374666077
"GSM2203407",1,14.1810801759851,13.0892526889056,8.91648455362835,7.49840494504965,7.98160094257793,7.21211801000098,9.73773375833995,5.25594929731437,10.0333753862225,12.9367963405049,3.68670977532404,5.85293483399819
"GSM2203408",1,13.7942882144213,12.8298702298467,8.46774900715925,6.15072944549996,7.83191401436924,6.47343386841018,10.4196700470996,6.31222969185518,11.366037082743,11.3733855006918,4.28704168137436,5.57423671077642
"GSM2203410",0,12.1399575970708,12.1426133218668,8.22357533272168,6.05867059069438,9.92254554999446,7.61501878950799,12.4992957177638,8.72442057535756,12.2991290575953,12.1432322162016,4.17432343836737,5.92439701714661
"GSM2203411",0,12.4758062271115,12.2535839043511,7.02618953535113,5.34573510278949,9.97926557629903,8.82911235066963,12.2024067128482,8.39148206827219,12.3943191787754,13.4956652437416,6.72252617364432,6.10299844241489
"GSM2203414",1,13.6282506894574,12.8912198201632,8.06434988493739,6.72262038694888,7.50536521739527,7.40148300186364,11.1148610466489,7.58879955394502,11.8957524793096,11.9876136881754,4.32318166996658,4.95124018936749
"GSM2203416",1,14.2815517464889,13.1294005825686,8.61904950776924,7.37049185945273,8.39531387219432,7.96012120452466,10.4519603394284,7.23900170271309,11.2598295864264,12.0828799580472,3.68804393342625,3.63333732362961
"GSM2203417",0,12.3092970046335,12.1615595188763,6.77644658938384,5.8596814955682,8.49763877966715,8.33924233172019,13.055498067724,8.6568937592798,13.2999474150021,13.0302090393454,5.83307435885625,6.68490363644095
"GSM2203418",0,12.8791076016689,12.3871094832753,6.74007826364312,3.87845256216217,8.42641183020831,9.32311396944153,10.9852443765619,8.59406251650546,12.2391945368523,14.8159078421925,4.55228258073463,5.94126475338711
"GSM2203419",1,14.0900425557634,13.2511975633441,8.43166997491872,5.76220432496239,6.79374955596306,7.76409974628138,10.4342460997749,6.56749000057825,10.8349996011599,12.5439861044583,4.22414005084958,5.71938802000386
"GSM2203420",0,13.2687297483173,12.4872536674685,5.92236952147719,6.62387714393493,10.2945766159,9.49829380191374,11.2381161799143,8.43517325986687,12.7618588133316,14.4200525655565,4.45571307810114,5.16176607768663
"GSM2203421",0,12.3522214784168,11.8241367721353,6.4681837010883,5.47289668912038,9.59914332508493,8.49362644508604,11.7763152466835,8.38383499174948,13.1130927326857,14.7706672391484,5.22477674413685,6.37091643345288
"GSM2203422",1,13.9400427462789,13.0599311935337,6.80158375651931,6.97069424992471,7.93158270612491,6.10057993776569,10.1650639825224,6.08572417964734,11.347968587519,12.5152757217573,4.06247148081707,4.64758923076739
"GSM2203423",1,13.488156527769,12.3665906029711,6.12343846438341,7.75790950738773,7.32923891093077,6.5884300634686,9.26617987292457,7.86995259545552,10.553395492669,12.3286582342003,4.56839208116394,4.68379779239643
"GSM2203425",0,12.4036365074539,12.5490543577138,7.07131932138395,5.215171993465,9.46404504917504,8.19413136462252,11.7707408356037,8.1364900780236,12.1814634911367,13.4721749306225,4.20520527443912,6.72688273941543
"GSM2203426",0,12.9923150050534,12.22020250962,7.12611977585236,5.99981633238634,10.1282169422069,9.16501141623547,11.7353949401645,8.48633264900127,12.3947598737808,14.0994532920611,5.72732270928401,6.1737985458454
"GSM2203427",1,14.079193512939,13.6359858026088,7.37806304715272,5.3195317046777,7.78532840198652,7.07448982924844,10.1671698711526,6.34442790879292,10.9165281771706,12.1168104103302,3.75231896199742,4.23715155100564
"GSM2203428",1,13.5763639629061,13.6057621073793,8.1559319415754,7.02294322521028,7.73678129013505,6.99071016618193,10.4842919236911,7.05386195532109,10.8178124959468,12.2503571904701,3.62922325709646,4.60256632576456
"GSM2203429",0,12.5913721180666,12.374478685269,6.36908001344482,4.81988337953316,10.4129612817533,8.9672914113985,11.540414428174,8.81927115608664,12.0364748343393,14.1816693879779,5.41136267872534,6.2839461317467
"GSM2203430",1,13.5117414034741,13.9301029561851,9.25024659758529,4.49576985132985,8.40140269346188,7.31320448565712,10.4998176908466,7.6552083763791,10.6745866191713,11.1680627637993,2.91101455872146,4.78278477086041
"GSM2203431",1,14.0584388223185,13.1699995761604,7.71240367811008,6.75659606429203,7.11956279063625,7.21955488968141,10.6205140137073,7.50119357202692,11.144367494995,12.3125630196557,4.52295222580044,4.50716215593813
"GSM2203432",0,12.6508060048435,11.2124452686852,6.59253857853585,6.5720632471718,9.06631016731449,7.47110139569237,11.4993289539193,8.76252179873388,12.1717682010165,13.3843037593253,4.75232781617777,5.28348645254993
"GSM2203434",0,13.3154278022134,12.3289175924603,6.39185154467566,6.13045854689673,8.93243782857256,8.83889047024945,11.9918178498343,8.92615134842164,12.5014080651029,13.7692838909988,5.85822716307733,6.14615067742113
"GSM2203435",1,14.1938160088659,13.0824861899736,8.28537011909808,6.70229035417311,7.95422167916002,7.09092441520888,10.4290846080343,6.06323014753667,11.4656341539776,12.5392010406748,5.12030189609288,4.62393635250534
"GSM2203437",1,13.9372125611943,14.658629341194,10.15081726374,6.78179106600051,7.7931743998615,6.956647420979,11.1425266423782,7.56536640717367,9.47501481430071,12.4156593939005,3.14084291179923,5.35092944321659
"GSM2203438",1,13.9749483623225,13.4708832286687,9.07109126566932,8.0274208757419,8.21048341183726,7.48039655847259,12.0484716726771,7.99668835490212,11.3911566980544,10.1784245722093,4.14279564655895,5.48377871924608
"GSM2203439",1,13.9645710170122,14.0496444373166,7.84027140520304,8.01243044301425,7.54880425771354,7.09262296180256,9.99039910202268,7.22388642865065,10.4564425914671,12.7301685862168,4.5298192160324,5.25850566287626
"GSM2203440",1,14.6041928461348,13.1510533791509,7.81745854632932,6.45417693860433,7.89137196701561,8.92517110972146,10.2528506340455,7.33456779937413,11.3140350720983,12.8824206156922,4.15276259238134,3.90024071399148
"GSM2203443",0,13.040899849006,11.7736135801099,5.92745282155231,4.01281272040976,8.8372642397661,9.25250951914219,11.0483797435322,7.89111283311058,12.1479706707215,13.8797753638181,6.25588475742428,6.02642779763894
"GSM2203444",1,14.0287218789301,13.820936773416,8.0694745126554,7.15180557303797,6.58456381053573,6.74644080334527,10.460879397156,6.70799944171488,11.2814236416941,12.3016878746932,5.32650780277269,5.36507044014002
"GSM2203445",1,13.4636282570357,13.2832256582887,8.97173961216852,6.86461419563562,8.00898020599585,7.48356411833647,11.3382504091793,7.77469953701471,11.6436749361847,10.4764035441825,5.09032257873734,6.80910085242808
"GSM2203446",1,13.8961748774674,13.8773242645158,8.45518540372154,7.23573617527565,7.89272049790037,7.48622670488873,10.769577895174,6.97882222195786,10.7371653099471,12.2090316396125,4.60221691304939,4.85497995022059
"GSM2203447",1,14.0386275267263,13.0382783969514,6.58250592157432,6.52782386667528,7.65178297982272,8.02099344190887,10.0493226917326,7.63656024240266,11.5149919945895,12.9389713694974,5.94080912895204,5.18700802148092
"GSM2203448",1,13.6716468607548,13.27149706014,9.10683967676674,8.2220591856437,7.61839662428177,7.5260736898431,11.0153474858914,7.66187161849539,11.0090741283178,11.8649420529981,3.63691428615626,5.85635911128009
"GSM2203449",1,14.1975895889787,12.9836953055668,8.36579371215655,6.78107911932743,7.68619094967031,6.86019751845695,10.728162085448,6.99447413296926,11.5815369404144,12.5979268234725,4.23116400085827,4.36990570822174
"GSM2203450",1,13.7862693566816,12.4667347871642,8.21858464819238,5.82979970631215,7.67879446209024,6.595270156508,9.68289807008849,6.44580757240105,11.5480441199992,11.8305765949165,4.63192155079565,4.61039777473336
"GSM2203451",1,14.1579669977941,12.9331721135414,6.90279515395003,4.91269373360476,6.90028349585934,7.05484177675941,9.55249814275559,6.96500382052208,10.9720557478589,11.253758906104,4.51706623417304,4.11016793513497
"GSM2203452",1,14.5461740519002,13.1970655718883,7.29631696952185,5.66818781152273,7.81658979976966,6.68855249916616,10.0966432480099,7.6104439108865,10.9046294120231,12.4156593939005,4.81368097224967,4.23807103286838
"GSM2203453",1,13.6263638994009,12.4568105887307,7.66566211400467,6.02064096729085,7.70940202671714,6.9093176496795,10.9117047317414,7.72483702050697,11.7353394973211,12.6679627570312,4.46114931371277,7.70156897216031
"GSM2203454",1,13.271175671282,13.8389807705679,7.93003504555402,5.82801983962945,7.36430071393461,7.19586705069931,10.775028430452,7.62855540791398,11.2382355311587,10.9975404907869,4.54410255571489,5.03513498277418
"GSM2203455",0,12.7880699814472,12.1502820206563,5.44499391848726,5.60785013626221,8.93934394128543,8.86680172238338,10.7476505887616,7.75986037934355,12.2149563115519,13.5335107482112,6.00855538924105,5.712472300922
"GSM2203457",1,14.4320232534875,13.6635028982655,7.29949919802417,5.65723174327587,7.98989645074784,7.61650981929023,9.98845838112824,6.99465301195225,10.6767900941987,12.5831366263234,3.5029491167167,5.300548178393
"GSM2203458",1,13.9546653692161,13.0527135946729,8.200772434108,5.54312251261813,7.4226553231298,6.33461211437559,9.96620202874304,6.93884276926017,10.636246153696,11.8792972443486,4.68356131734002,5.03519839531643
"GSM2203459",0,13.1456166971366,11.677529295276,5.25653986692168,5.04034953263062,9.66027672519419,9.51509564119174,10.9844185378834,8.40816253343577,12.452050224491,13.1989912891638,6.04092834319173,5.68530002656466
"GSM2203460",1,14.1909858237813,13.4212622365009,7.68384627687503,7.11703884383584,8.18702714735683,6.68758845920759,10.4807408173736,7.19097269578096,11.0134810783725,12.196416471456,4.89094442234531,4.56746748362503
"GSM2203461",0,12.8814660892394,12.0713395331167,4.86690284978125,5.99245955009784,7.77282386139317,7.91400889665987,9.10968215385285,8.46826587171955,11.1445081432819,13.2229166080814,6.12745242011447,5.73885191850113
"GSM2203462",1,14.0070237932814,13.5259174199821,8.01343422890037,7.47882641153992,7.40124228726266,7.73770341408234,9.52784685820278,6.92797587104368,10.995853278154,11.82666154273,3.98626750921437,4.3688594012745
"GSM2203463",0,12.4366553334411,11.6202396043186,6.5891497118191,4.80552578829269,9.76088530211196,8.57781926813479,12.4811272668372,8.8326870798107,12.5816145560972,13.1881161442013,6.15013310785204,5.40625313436047
"GSM2203464",0,13.6059934709004,11.999163544509,6.04358349806531,4.34347239746301,9.06655535474808,9.58698547810251,10.7071844935158,8.33835501032492,12.6622617420969,14.3495816261993,5.82149857532237,5.97382709383634
"GSM2203465",1,14.0857972781365,13.4790030273871,7.26651973900019,6.09092592496114,6.98642601419511,6.55455094492444,9.6927668422964,6.46745192934253,10.6353647636851,12.3125630196557,3.28257759018695,5.34728322203678
"GSM2203466",1,14.3357969606106,12.8722736231537,7.29040711658899,7.08899605543503,6.90367525535738,7.07696878914191,9.93118646877524,8.06448348945436,11.2007764556943,12.813689699529,4.77326382974155,4.68151494087516
"GSM2203467",1,14.3494761885196,13.1050411864135,8.27842707509303,7.66500046655064,8.31158236362221,7.10180429474135,10.1617193358746,7.53379426667638,11.6026903006767,12.6275072177706,3.33665023327064,4.32275848305328
"GSM2203468",0,12.9555225989535,11.7005353916447,5.52161536840011,4.15741700023114,9.9418336281038,8.32413903903587,10.8012062270614,8.39201870522115,11.9047070277058,13.7905991751254,4.60910201991111,5.62784826327935
"GSM2203469",1,13.506552730819,13.1704506760892,7.1016224438803,6.59051472649937,7.13578602582567,7.3171524588208,10.3173486348352,6.55599702592131,11.1240955247437,11.4956221300706,4.89012038351747,4.2125157783386
"GSM2203470",1,14.1174010115813,13.4672744292383,7.66231457493081,6.35972534664223,7.33058744181553,7.50973091721204,10.168037001765,6.70240947349653,11.0941282643722,11.7161700699107,4.46330751064281,4.03987513204252
"GSM2203471",0,13.1281638891149,12.9189562993282,6.72858917892048,4.65839014252258,10.3532581416733,9.19081096179348,11.2670205336613,7.49060279020171,12.1898366962405,14.3848170958779,5.74800215986827,5.30618814267812
"GSM2203472",1,13.8221183677534,13.8876995628781,7.94867381249614,6.3247213018824,7.00236319737867,6.85055711887121,10.0634445331347,7.7449161863473,10.0703937666814,12.3578036226999,3.85198842022135,4.64508443534822
"GSM2203473",1,13.8155146025559,12.8136306324099,8.50027386211146,6.00798413754719,7.56449625346351,7.35130701735312,10.877019507245,7.66616471408708,11.2743725216066,13.5401493830259,3.18208409313519,4.37599331227846
"GSM2203474",1,13.4952319904805,13.8606335671502,8.73584142656844,6.65981086934594,7.7421754136741,7.49035830471118,10.6348423147791,8.31688173444963,10.5807185830077,11.1576226246353,3.96845257455545,4.614741533878
"GSM2203475",1,12.8376856558221,13.3175092528774,7.09273700065956,7.55998833227117,7.57266916791662,7.79040426515102,10.2252263302501,7.80171026344581,10.9971753631703,10.8961841397361,5.43912644257689,4.65976443888083
"GSM2203476",1,13.9362691661661,13.3305911508125,7.38467547001467,6.64375251660866,7.753086254469,7.20670102356709,10.1961568087674,7.37602300368146,11.6436749361847,12.002838891123,3.37451677940689,3.80217321739024
"GSM2203477",1,14.1579669977941,13.8092081752673,7.52113934682816,7.52941417792163,7.88548746860937,7.8644976219671,10.0144310075666,7.31744013675308,10.8715772866134,13.4039925680951,4.73684916154005,5.19005182350928
"GSM2203479",1,14.0457029894378,13.3770544434787,8.60070003432733,6.68864470960572,7.83322168068174,6.70627247173804,9.88708668334411,7.90979788891597,11.9949088555388,11.7879460266634,3.97657524300125,8.89251992829866
"GSM2203480",1,13.234383265182,13.1127098852031,8.81448793098276,6.4893787463289,7.07224161595275,7.97269963065081,11.1189902400414,7.94892766644448,10.3921011206695,9.88305563502701,4.26781410872486,4.81182771521435
"GSM2203481",0,12.7569379455164,12.1060742276341,5.8074786742508,5.57909540118832,10.6034719176552,8.90729140064347,11.2014489425895,8.57022689202238,12.1611915208854,13.1546206977167,5.71272545004807,5.85927233624814
"GSM2203483",1,13.9980615405135,13.4302842350769,7.97479288280084,6.3775635660622,7.35739460122172,8.16559943569491,9.76420188798542,6.34196832277684,11.2981700519017,11.827531554327,3.75443791898329,3.68517707692513
"GSM2203484",0,11.9210899505274,12.5607829558626,7.40615588405595,6.50063126430599,9.49759486300505,8.48352697885336,12.6954324039042,8.70054023112873,12.6336165667418,10.0595544413813,5.7834358294652,5.6462061942629
